Datetime,Open,High,Low,Close,Volume
2024-02-26 19:00:00+00:00,7.822780132293701,7.82390022277832,7.822780132293701,7.823800086975098,0
2024-02-26 20:00:00+00:00,7.823699951171875,7.824100017547607,7.822939872741699,7.82342004776001,0
2024-02-26 21:00:00+00:00,7.823830127716064,7.8242998123168945,7.822969913482666,7.823860168457031,0
2024-02-26 22:00:00+00:00,7.823820114135742,7.824100017547607,7.823259830474853,7.823999881744385,0
2024-02-26 23:00:00+00:00,7.823619842529297,7.824600219726563,7.823249816894531,7.82420015335083,0
2024-02-27 00:00:00+00:00,7.82420015335083,7.82450008392334,7.821859836578369,7.822440147399902,0
2024-02-27 01:00:00+00:00,7.822500228881836,7.823100090026856,7.821839809417725,7.822239875793457,0
2024-02-27 02:00:00+00:00,7.82243013381958,7.823400020599365,7.821760177612305,7.822239875793457,0
2024-02-27 03:00:00+00:00,7.822150230407715,7.8230299949646,7.821790218353272,7.82282018661499,0
2024-02-27 04:00:00+00:00,7.822440147399902,7.823200225830078,7.822380065917969,7.822840213775635,0
2024-02-27 05:00:00+00:00,7.823170185089111,7.823530197143555,7.822549819946289,7.823379993438721,0
2024-02-27 06:00:00+00:00,7.823050022125244,7.823800086975098,7.8225998878479,7.823699951171875,0
2024-02-27 07:00:00+00:00,7.823629856109619,7.823800086975098,7.823019981384277,7.823699951171875,0
2024-02-27 08:00:00+00:00,7.823180198669434,7.824429988861084,7.8229899406433105,7.823999881744385,0
2024-02-27 09:00:00+00:00,7.823919773101807,7.82427978515625,7.823130130767822,7.824009895324707,0
2024-02-27 10:00:00+00:00,7.823939800262451,7.82420015335083,7.823329925537109,7.824009895324707,0
2024-02-27 11:00:00+00:00,7.8235602378845215,7.824600219726563,7.823490142822266,7.824150085449219,0
2024-02-27 12:00:00+00:00,7.823919773101807,7.824540138244629,7.823639869689941,7.8242998123168945,0
2024-02-27 13:00:00+00:00,7.824140071868896,7.825099945068359,7.823740005493164,7.824440002441406,0
2024-02-27 14:00:00+00:00,7.824510097503662,7.82480001449585,7.823740005493164,7.824399948120117,0
2024-02-27 15:00:00+00:00,7.824550151824951,7.824900150299072,7.823919773101807,7.824600219726563,0
2024-02-27 16:00:00+00:00,7.824440002441406,7.824999809265137,7.823729991912842,7.824880123138428,0
2024-02-27 17:00:00+00:00,7.824460029602051,7.825119972229004,7.824150085449219,7.824999809265137,0
2024-02-27 18:00:00+00:00,7.824610233306885,7.825099945068359,7.82371997833252,7.824289798736572,0
2024-02-27 19:00:00+00:00,7.823919773101807,7.824999809265137,7.823760032653809,7.824289798736572,0
2024-02-27 20:00:00+00:00,7.824689865112305,7.82480001449585,7.824039936065674,7.824160099029541,0
2024-02-27 21:00:00+00:00,7.824260234832764,7.824900150299072,7.82328987121582,7.824009895324707,0
2024-02-27 22:00:00+00:00,7.823929786682129,7.8242998123168945,7.823800086975098,7.82420015335083,0
2024-02-27 23:00:00+00:00,7.823840141296387,7.824999809265137,7.823170185089111,7.824079990386963,0
2024-02-28 00:00:00+00:00,7.824240207672119,7.825610160827637,7.823820114135742,7.825300216674805,0
2024-02-28 01:00:00+00:00,7.825469970703125,7.826519966125488,7.824900150299072,7.826109886169434,0
2024-02-28 02:00:00+00:00,7.826000213623047,7.826499938964844,7.825439929962158,7.826039791107178,0
2024-02-28 03:00:00+00:00,7.826109886169434,7.826300144195557,7.824940204620361,7.825339794158936,0
